<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2025.11.04	22:49:00	1.14826	1.14826	1.14811	1.14812	25.92
2025.11.04	22:50:00	1.14814	1.14822	1.14810	1.14810	73.48
2025.11.04	22:51:00	1.14816	1.14829	1.14813	1.14825	41.53
2025.11.04	22:52:00	1.14826	1.14838	1.14818	1.14838	32.74
2025.11.04	22:53:00	1.14840	1.14842	1.14837	1.14841	44.40
2025.11.04	22:54:00	1.14843	1.14845	1.14839	1.14844	41.82
2025.11.04	22:55:00	1.14844	1.14849	1.14831	1.14840	88.14
2025.11.04	22:56:00	1.14837	1.14840	1.14837	1.14838	2.25
2025.11.04	22:57:00	1.14840	1.14841	1.14835	1.14837	42.11
2025.11.04	22:58:00	1.14840	1.14840	1.14837	1.14837	3.60
2025.11.04	22:59:00	1.14837	1.14837	1.14834	1.14834	12.60
2025.11.04	23:00:00	1.14834	1.14843	1.14830	1.14831	39.84
2025.11.04	23:01:00	1.14835	1.14836	1.14830	1.14832	5.94
2025.11.04	23:02:00	1.14831	1.14831	1.14822	1.14829	60.25
2025.11.04	23:03:00	1.14827	1.14829	1.14827	1.14828	61.41
2025.11.04	23:04:00	1.14827	1.14829	1.14827	1.14829	12.23
2025.11.04	23:05:00	1.14831	1.14831	1.14828	1.14829	22.10
2025.11.04	23:06:00	1.14827	1.14830	1.14827	1.14828	10.48
2025.11.04	23:07:00	1.14829	1.14831	1.14828	1.14828	12.01
2025.11.04	23:08:00	1.14828	1.14832	1.14828	1.14831	9.81
2025.11.04	23:09:00	1.14830	1.14830	1.14829	1.14829	4.23
2025.11.04	23:10:00	1.14827	1.14830	1.14827	1.14829	14.57
2025.11.04	23:11:00	1.14828	1.14830	1.14828	1.14830	1.80
2025.11.04	23:12:00	1.14830	1.14834	1.14830	1.14833	11.31
2025.11.04	23:13:00	1.14833	1.14839	1.14833	1.14839	1.80
2025.11.04	23:14:00	1.14842	1.14842	1.14838	1.14838	14.70
2025.11.04	23:15:00	1.14836	1.14839	1.14836	1.14836	9.55
2025.11.04	23:16:00	1.14838	1.14838	1.14835	1.14838	3.60
2025.11.04	23:17:00	1.14839	1.14840	1.14837	1.14837	4.00
2025.11.04	23:18:00	1.14839	1.14842	1.14839	1.14842	2.70
2025.11.04	23:19:00	1.14843	1.14847	1.14843	1.14846	4.33
2025.11.04	23:20:00	1.14846	1.14847	1.14846	1.14846	8.43
2025.11.04	23:21:00	1.14846	1.14848	1.14846	1.14846	5.05
2025.11.04	23:22:00	1.14846	1.14848	1.14846	1.14846	8.50
2025.11.04	23:23:00	1.14848	1.14850	1.14842	1.14847	40.57
2025.11.04	23:24:00	1.14845	1.14845	1.14844	1.14845	5.37
2025.11.04	23:25:00	1.14843	1.14846	1.14843	1.14843	13.58
2025.11.04	23:26:00	1.14844	1.14844	1.14844	1.14844	12.09
2025.11.04	23:27:00	1.14844	1.14845	1.14841	1.14845	28.03
2025.11.04	23:28:00	1.14846	1.14847	1.14845	1.14845	0.36
2025.11.04	23:29:00	1.14844	1.14845	1.14844	1.14845	5.89
2025.11.04	23:30:00	1.14847	1.14848	1.14845	1.14845	0.72
2025.11.04	23:31:00	1.14846	1.14846	1.14837	1.14837	26.74
2025.11.04	23:32:00	1.14837	1.14840	1.14837	1.14839	5.01
2025.11.04	23:33:00	1.14841	1.14843	1.14841	1.14843	5.13
2025.11.04	23:34:00	1.14841	1.14842	1.14838	1.14841	11.55
2025.11.04	23:35:00	1.14842	1.14844	1.14842	1.14843	6.03
2025.11.04	23:36:00	1.14840	1.14844	1.14839	1.14844	9.45
2025.11.04	23:37:00	1.14847	1.14847	1.14844	1.14844	3.60
2025.11.04	23:38:00	1.14845	1.14847	1.14845	1.14847	3.60
2025.11.04	23:39:00	1.14847	1.14847	1.14842	1.14847	8.95
2025.11.04	23:40:00	1.14847	1.14847	1.14847	1.14847	0.90
2025.11.04	23:42:00	1.14849	1.14849	1.14847	1.14847	2.70
2025.11.04	23:43:00	1.14845	1.14847	1.14843	1.14843	15.27
2025.11.04	23:44:00	1.14842	1.14847	1.14842	1.14847	5.40
2025.11.04	23:45:00	1.14846	1.14847	1.14842	1.14842	7.94
2025.11.04	23:46:00	1.14843	1.14847	1.14843	1.14847	7.04
2025.11.04	23:47:00	1.14845	1.14845	1.14841	1.14842	6.70
2025.11.04	23:48:00	1.14845	1.14845	1.14843	1.14843	1.80
2025.11.04	23:49:00	1.14844	1.14847	1.14844	1.14847	2.70
2025.11.04	23:50:00	1.14848	1.14851	1.14846	1.14850	20.00
2025.11.04	23:51:00	1.14852	1.14852	1.14850	1.14851	7.13
2025.11.04	23:52:00	1.14850	1.14857	1.14850	1.14855	11.75
2025.11.04	23:53:00	1.14853	1.14857	1.14851	1.14851	39.24
2025.11.04	23:54:00	1.14852	1.14852	1.14848	1.14852	16.35
2025.11.04	23:55:00	1.14851	1.14852	1.14847	1.14852	7.93
2025.11.04	23:56:00	1.14850	1.14853	1.14847	1.14850	14.24
2025.11.04	23:57:00	1.14848	1.14851	1.14848	1.14849	10.35
2025.11.04	23:58:00	1.14848	1.14848	1.14847	1.14847	6.30
2025.11.04	23:59:00	1.14848	1.14852	1.14848	1.14850	9.90
2025.11.05	00:00:00	1.14849	1.14851	1.14847	1.14847	30.58
2025.11.05	00:01:00	1.14848	1.14848	1.14840	1.14840	37.77
2025.11.05	00:02:00	1.14839	1.14840	1.14820	1.14820	35.99
2025.11.05	00:03:00	1.14819	1.14820	1.14813	1.14818	35.82
2025.11.05	00:04:00	1.14818	1.14838	1.14818	1.14833	22.52
2025.11.05	00:05:00	1.14834	1.14834	1.14829	1.14832	12.60
2025.11.05	00:06:00	1.14829	1.14829	1.14812	1.14812	34.69
2025.11.05	00:07:00	1.14815	1.14821	1.14813	1.14817	67.86
2025.11.05	00:08:00	1.14818	1.14819	1.14806	1.14813	42.23
2025.11.05	00:09:00	1.14808	1.14818	1.14806	1.14808	45.44
2025.11.05	00:10:00	1.14810	1.14814	1.14810	1.14811	5.43
2025.11.05	00:11:00	1.14817	1.14819	1.14814	1.14818	25.93
2025.11.05	00:12:00	1.14819	1.14819	1.14814	1.14814	12.35
2025.11.05	00:13:00	1.14813	1.14817	1.14806	1.14811	52.59
2025.11.05	00:14:00	1.14812	1.14816	1.14809	1.14813	50.85
2025.11.05	00:15:00	1.14813	1.14819	1.14812	1.14817	32.85
2025.11.05	00:16:00	1.14816	1.14818	1.14812	1.14812	28.10
2025.11.05	00:17:00	1.14811	1.14818	1.14809	1.14818	25.65
2025.11.05	00:18:00	1.14816	1.14817	1.14815	1.14816	24.30
2025.11.05	00:19:00	1.14816	1.14823	1.14816	1.14821	35.22
2025.11.05	00:20:00	1.14825	1.14829	1.14822	1.14822	21.52
2025.11.05	00:21:00	1.14822	1.14827	1.14822	1.14825	22.95
2025.11.05	00:22:00	1.14825	1.14825	1.14824	1.14825	4.05
2025.11.05	00:23:00	1.14827	1.14827	1.14819	1.14819	25.20
2025.11.05	00:24:00	1.14819	1.14821	1.14817	1.14821	14.40
2025.11.05	00:25:00	1.14819	1.14821	1.14816	1.14818	35.37
2025.11.05	00:26:00	1.14817	1.14823	1.14816	1.14820	40.44
2025.11.05	00:27:00	1.14819	1.14823	1.14817	1.14823	37.83
2025.11.05	00:28:00	1.14826	1.14835	1.14826	1.14832	39.26
2025.11.05	00:29:00	1.14832	1.14847	1.14832	1.14846	49.05
2025.11.05	00:30:00	1.14845	1.14849	1.14839	1.14847	156.80
2025.11.05	00:31:00	1.14847	1.14849	1.14839	1.14843	92.08
2025.11.05	00:32:00	1.14844	1.14853	1.14842	1.14847	62.40
2025.11.05	00:33:00	1.14847	1.14849	1.14836	1.14836	41.60
2025.11.05	00:34:00	1.14837	1.14842	1.14836	1.14842	94.09
2025.11.05	00:35:00	1.14842	1.14842	1.14837	1.14840	103.78
2025.11.05	00:36:00	1.14840	1.14841	1.14837	1.14838	79.31
2025.11.05	00:37:00	1.14836	1.14840	1.14835	1.14839	77.15
2025.11.05	00:38:00	1.14838	1.14843	1.14836	1.14842	70.69
2025.11.05	00:39:00	1.14841	1.14842	1.14838	1.14840	59.60
2025.11.05	00:40:00	1.14840	1.14846	1.14838	1.14841	106.85
2025.11.05	00:41:00	1.14840	1.14842	1.14834	1.14837	84.20
2025.11.05	00:42:00	1.14838	1.14841	1.14825	1.14828	112.87
2025.11.05	00:43:00	1.14828	1.14838	1.14827	1.14836	113.13
2025.11.05	00:44:00	1.14834	1.14840	1.14832	1.14840	71.79
2025.11.05	00:45:00	1.14840	1.14840	1.14836	1.14838	62.82
2025.11.05	00:46:00	1.14836	1.14840	1.14830	1.14830	77.67
2025.11.05	00:47:00	1.14831	1.14843	1.14831	1.14842	111.21
2025.11.05	00:48:00	1.14842	1.14847	1.14841	1.14842	83.82
2025.11.05	00:49:00	1.14842	1.14842	1.14832	1.14842	43.61
2025.11.05	00:50:00	1.14842	1.14846	1.14840	1.14843	82.19
2025.11.05	00:51:00	1.14844	1.14844	1.14836	1.14836	37.46
2025.11.05	00:52:00	1.14836	1.14841	1.14835	1.14838	27.49
2025.11.05	00:53:00	1.14840	1.14842	1.14832	1.14832	120.83
2025.11.05	00:54:00	1.14834	1.14835	1.14807	1.14814	181.55
2025.11.05	00:55:00	1.14815	1.14827	1.14811	1.14815	135.26
2025.11.05	00:56:00	1.14815	1.14822	1.14811	1.14815	145.37
2025.11.05	00:57:00	1.14818	1.14841	1.14815	1.14838	138.68
2025.11.05	00:58:00	1.14837	1.14843	1.14831	1.14835	96.37
2025.11.05	00:59:00	1.14836	1.14839	1.14830	1.14837	46.17
2025.11.05	01:00:00	1.14835	1.14841	1.14822	1.14840	148.65
2025.11.05	01:01:00	1.14841	1.14847	1.14838	1.14845	68.76
2025.11.05	01:02:00	1.14845	1.14846	1.14838	1.14842	71.11
2025.11.05	01:03:00	1.14842	1.14848	1.14840	1.14848	51.48
2025.11.05	01:04:00	1.14848	1.14849	1.14838	1.14841	52.77
2025.11.05	01:05:00	1.14842	1.14844	1.14840	1.14842	53.40
2025.11.05	01:06:00	1.14841	1.14848	1.14835	1.14839	45.22
2025.11.05	01:07:00	1.14839	1.14840	1.14827	1.14838	72.95
2025.11.05	01:08:00	1.14838	1.14838	1.14820	1.14825	92.15
2025.11.05	01:09:00	1.14825	1.14826	1.14802	1.14802	68.57
2025.11.05	01:10:00	1.14799	1.14806	1.14797	1.14801	81.21
2025.11.05	01:11:00	1.14801	1.14806	1.14798	1.14803	65.20
2025.11.05	01:12:00	1.14804	1.14818	1.14804	1.14814	48.15
2025.11.05	01:13:00	1.14816	1.14819	1.14812	1.14819	46.14
2025.11.05	01:14:00	1.14821	1.14823	1.14815	1.14823	53.48
2025.11.05	01:15:00	1.14822	1.14828	1.14819	1.14824	73.94
2025.11.05	01:16:00	1.14828	1.14833	1.14820	1.14832	47.92
2025.11.05	01:17:00	1.14833	1.14842	1.14824	1.14842	70.37
2025.11.05	01:18:00	1.14840	1.14847	1.14840	1.14842	41.29
2025.11.05	01:19:00	1.14847	1.14847	1.14828	1.14828	55.93
2025.11.05	01:20:00	1.14830	1.14838	1.14825	1.14832	58.92
2025.11.05	01:21:00	1.14831	1.14836	1.14826	1.14826	78.11
2025.11.05	01:22:00	1.14825	1.14846	1.14825	1.14844	61.44
2025.11.05	01:23:00	1.14844	1.14878	1.14841	1.14873	83.74
2025.11.05	01:24:00	1.14874	1.14885	1.14873	1.14883	77.20
2025.11.05	01:25:00	1.14882	1.14893	1.14872	1.14872	79.14
2025.11.05	01:26:00	1.14872	1.14882	1.14865	1.14879	102.75
2025.11.05	01:27:00	1.14880	1.14895	1.14876	1.14894	88.42
2025.11.05	01:28:00	1.14895	1.14895	1.14873	1.14878	61.03
2025.11.05	01:29:00	1.14876	1.14879	1.14869	1.14872	33.67
2025.11.05	01:30:00	1.14871	1.14892	1.14871	1.14890	58.61
2025.11.05	01:31:00	1.14888	1.14891	1.14876	1.14882	99.15
2025.11.05	01:32:00	1.14880	1.14893	1.14880	1.14887	111.93
2025.11.05	01:33:00	1.14885	1.14887	1.14872	1.14873	31.72
2025.11.05	01:34:00	1.14872	1.14888	1.14872	1.14881	50.35
2025.11.05	01:35:00	1.14881	1.14911	1.14875	1.14906	126.03
2025.11.05	01:36:00	1.14904	1.14933	1.14901	1.14928	171.79
2025.11.05	01:37:00	1.14926	1.14947	1.14924	1.14933	128.66
2025.11.05	01:38:00	1.14932	1.14953	1.14931	1.14947	150.11
2025.11.05	01:39:00	1.14948	1.14958	1.14939	1.14956	119.41
2025.11.05	01:40:00	1.14954	1.14967	1.14952	1.14961	119.81
2025.11.05	01:41:00	1.14960	1.14966	1.14952	1.14960	111.29
2025.11.05	01:42:00	1.14959	1.14970	1.14958	1.14967	100.82
2025.11.05	01:43:00	1.14966	1.14975	1.14962	1.14974	94.06
2025.11.05	01:44:00	1.14973	1.14978	1.14960	1.14962	71.15
2025.11.05	01:45:00	1.14963	1.14966	1.14944	1.14953	143.47
2025.11.05	01:46:00	1.14953	1.14956	1.14931	1.14934	162.37
2025.11.05	01:47:00	1.14932	1.14936	1.14919	1.14936	116.81
2025.11.05	01:48:00	1.14936	1.14940	1.14935	1.14937	41.56
2025.11.05	01:49:00	1.14938	1.14942	1.14936	1.14938	60.51
2025.11.05	01:50:00	1.14938	1.14938	1.14933	1.14936	55.26
2025.11.05	01:51:00	1.14935	1.14937	1.14926	1.14927	84.55
2025.11.05	01:52:00	1.14931	1.14935	1.14925	1.14928	96.49
2025.11.05	01:53:00	1.14927	1.14932	1.14918	1.14921	104.80
2025.11.05	01:54:00	1.14920	1.14922	1.14914	1.14914	77.26
2025.11.05	01:55:00	1.14915	1.14929	1.14913	1.14924	58.40
2025.11.05	01:56:00	1.14926	1.14932	1.14913	1.14930	104.44
2025.11.05	01:57:00	1.14932	1.14932	1.14912	1.14913	55.01
2025.11.05	01:58:00	1.14913	1.14913	1.14896	1.14900	100.41
2025.11.05	01:59:00	1.14902	1.14905	1.14890	1.14892	95.25
2025.11.05	02:00:00	1.14892	1.14915	1.14892	1.14913	137.06
2025.11.05	02:01:00	1.14912	1.14918	1.14911	1.14918	32.56
2025.11.05	02:02:00	1.14918	1.14920	1.14898	1.14899	100.75
2025.11.05	02:03:00	1.14900	1.14902	1.14889	1.14891	73.82
2025.11.05	02:04:00	1.14892	1.14905	1.14892	1.14902	83.99
2025.11.05	02:05:00	1.14902	1.14904	1.14897	1.14901	105.19
2025.11.05	02:06:00	1.14903	1.14906	1.14901	1.14902	54.56
2025.11.05	02:07:00	1.14902	1.14903	1.14889	1.14896	55.64
2025.11.05	02:08:00	1.14894	1.14895	1.14872	1.14872	40.25
2025.11.05	02:09:00	1.14874	1.14880	1.14869	1.14878	40.70
2025.11.05	02:10:00	1.14879	1.14883	1.14878	1.14879	34.75
2025.11.05	02:11:00	1.14878	1.14880	1.14878	1.14879	8.75
2025.11.05	02:12:00	1.14878	1.14878	1.14864	1.14864	37.88
2025.11.05	02:13:00	1.14867	1.14873	1.14866	1.14868	36.15
2025.11.05	02:14:00	1.14870	1.14870	1.14853	1.14858	67.65
2025.11.05	02:15:00	1.14860	1.14863	1.14856	1.14856	35.55
2025.11.05	02:16:00	1.14857	1.14860	1.14855	1.14857	16.40
2025.11.05	02:17:00	1.14855	1.14859	1.14851	1.14859	44.49
2025.11.05	02:18:00	1.14859	1.14861	1.14855	1.14861	19.35
2025.11.05	02:19:00	1.14860	1.14869	1.14858	1.14868	23.85
2025.11.05	02:20:00	1.14867	1.14869	1.14866	1.14867	11.25
2025.11.05	02:21:00	1.14865	1.14873	1.14865	1.14867	48.28
2025.11.05	02:22:00	1.14867	1.14867	1.14861	1.14863	42.45
2025.11.05	02:23:00	1.14862	1.14868	1.14862	1.14868	23.15
2025.11.05	02:24:00	1.14866	1.14866	1.14857	1.14859	37.95
2025.11.05	02:25:00	1.14858	1.14869	1.14858	1.14868	44.73
2025.11.05	02:26:00	1.14867	1.14871	1.14867	1.14869	9.40
2025.11.05	02:27:00	1.14871	1.14877	1.14868	1.14877	25.18
2025.11.05	02:28:00	1.14878	1.14887	1.14876	1.14886	12.28
2025.11.05	02:29:00	1.14887	1.14893	1.14887	1.14890	32.28
2025.11.05	02:30:00	1.14893	1.14899	1.14890	1.14892	43.85
2025.11.05	02:31:00	1.14892	1.14907	1.14891	1.14907	45.40
2025.11.05	02:32:00	1.14906	1.14915	1.14906	1.14915	42.75
2025.11.05	02:33:00	1.14914	1.14916	1.14909	1.14912	33.95
2025.11.05	02:34:00	1.14911	1.14915	1.14905	1.14915	33.30
2025.11.05	02:35:00	1.14913	1.14917	1.14908	1.14911	43.51
2025.11.05	02:36:00	1.14910	1.14915	1.14907	1.14909	84.17
2025.11.05	02:37:00	1.14910	1.14912	1.14905	1.14907	97.76
2025.11.05	02:38:00	1.14908	1.14909	1.14903	1.14908	86.98
2025.11.05	02:39:00	1.14909	1.14909	1.14891	1.14898	82.00
2025.11.05	02:40:00	1.14898	1.14907	1.14892	1.14892	86.25
2025.11.05	02:41:00	1.14891	1.14894	1.14886	1.14886	37.30
2025.11.05	02:42:00	1.14886	1.14887	1.14877	1.14878	38.25
2025.11.05	02:43:00	1.14877	1.14883	1.14877	1.14883	40.78
2025.11.05	02:44:00	1.14881	1.14881	1.14872	1.14875	36.26
2025.11.05	02:45:00	1.14876	1.14877	1.14871	1.14877	56.90
2025.11.05	02:46:00	1.14877	1.14879	1.14870	1.14872	50.96
2025.11.05	02:47:00	1.14872	1.14879	1.14865	1.14877	48.07
2025.11.05	02:48:00	1.14877	1.14883	1.14875	1.14882	52.37
2025.11.05	02:49:00	1.14881	1.14890	1.14881	1.14887	84.46
2025.11.05	02:50:00	1.14889	1.14897	1.14886	1.14897	53.89
2025.11.05	02:51:00	1.14897	1.14898	1.14888	1.14888	31.97
2025.11.05	02:52:00	1.14890	1.14892	1.14887	1.14888	35.84
2025.11.05	02:53:00	1.14887	1.14893	1.14886	1.14893	29.70
2025.11.05	02:54:00	1.14894	1.14894	1.14885	1.14886	44.10
2025.11.05	02:55:00	1.14887	1.14889	1.14881	1.14886	33.13
2025.11.05	02:56:00	1.14886	1.14892	1.14885	1.14889	62.37
2025.11.05	02:57:00	1.14889	1.14890	1.14884	1.14890	67.69
2025.11.05	02:58:00	1.14888	1.14898	1.14888	1.14893	24.84
2025.11.05	02:59:00	1.14894	1.14894	1.14881	1.14884	28.99
2025.11.05	03:00:00	1.14882	1.14892	1.14879	1.14889	47.31
2025.11.05	03:01:00	1.14886	1.14889	1.14886	1.14888	21.93
2025.11.05	03:02:00	1.14888	1.14894	1.14887	1.14891	31.32
2025.11.05	03:03:00	1.14892	1.14920	1.14892	1.14920	24.99
2025.11.05	03:04:00	1.14918	1.14922	1.14914	1.14918	38.22
2025.11.05	03:05:00	1.14918	1.14923	1.14913	1.14913	49.98
2025.11.05	03:06:00	1.14911	1.14922	1.14911	1.14922	34.50
2025.11.05	03:07:00	1.14922	1.14923	1.14907	1.14909	27.22
2025.11.05	03:08:00	1.14910	1.14910	1.14893	1.14897	43.48
2025.11.05	03:09:00	1.14896	1.14912	1.14896	1.14912	80.16
2025.11.05	03:10:00	1.14912	1.14916	1.14907	1.14915	84.64
2025.11.05	03:11:00	1.14916	1.14917	1.14915	1.14917	97.57
2025.11.05	03:12:00	1.14917	1.14917	1.14909	1.14910	120.80
2025.11.05	03:13:00	1.14911	1.14913	1.14906	1.14912	50.17
2025.11.05	03:14:00	1.14910	1.14914	1.14909	1.14910	38.15
2025.11.05	03:15:00	1.14910	1.14910	1.14905	1.14907	37.74
2025.11.05	03:16:00	1.14907	1.14907	1.14901	1.14901	27.55
2025.11.05	03:17:00	1.14903	1.14908	1.14897	1.14898	90.82
2025.11.05	03:18:00	1.14900	1.14902	1.14900	1.14901	5.40
2025.11.05	03:19:00	1.14899	1.14899	1.14892	1.14892	22.49
2025.11.05	03:20:00	1.14893	1.14894	1.14891	1.14894	6.52
2025.11.05	03:21:00	1.14894	1.14901	1.14894	1.14898	15.27
2025.11.05	03:22:00	1.14898	1.14901	1.14896	1.14899	39.76
2025.11.05	03:23:00	1.14900	1.14900	1.14895	1.14899	22.61
2025.11.05	03:24:00	1.14899	1.14901	1.14899	1.14900	2.70
2025.11.05	03:25:00	1.14900	1.14906	1.14894	1.14894	24.14
2025.11.05	03:26:00	1.14895	1.14898	1.14888	1.14889	35.22
2025.11.05	03:27:00	1.14891	1.14898	1.14888	1.14889	32.79
2025.11.05	03:28:00	1.14889	1.14889	1.14885	1.14888	20.67
2025.11.05	03:29:00	1.14888	1.14889	1.14884	1.14884	6.30
2025.11.05	03:30:00	1.14885	1.14885	1.14872	1.14873	26.48
2025.11.05	03:31:00	1.14874	1.14878	1.14873	1.14878	6.30
2025.11.05	03:32:00	1.14880	1.14883	1.14877	1.14880	15.96
2025.11.05	03:33:00	1.14879	1.14881	1.14876	1.14878	10.05
2025.11.05	03:34:00	1.14878	1.14881	1.14872	1.14874	16.20
2025.11.05	03:35:00	1.14875	1.14883	1.14871	1.14878	41.57
2025.11.05	03:36:00	1.14880	1.14881	1.14868	1.14870	16.12
2025.11.05	03:37:00	1.14870	1.14872	1.14870	1.14872	5.15
2025.11.05	03:38:00	1.14872	1.14874	1.14866	1.14866	15.85
2025.11.05	03:39:00	1.14867	1.14885	1.14866	1.14884	25.29
2025.11.05	03:40:00	1.14882	1.14890	1.14879	1.14889	44.80
2025.11.05	03:41:00	1.14890	1.14890	1.14872	1.14874	24.47
2025.11.05	03:42:00	1.14873	1.14873	1.14871	1.14873	7.60
2025.11.05	03:43:00	1.14873	1.14876	1.14872	1.14872	10.80
2025.11.05	03:44:00	1.14875	1.14888	1.14873	1.14886	38.58
2025.11.05	03:45:00	1.14889	1.14893	1.14878	1.14893	65.19
2025.11.05	03:46:00	1.14892	1.14898	1.14874	1.14880	99.27
2025.11.05	03:47:00	1.14879	1.14882	1.14874	1.14878	102.85
2025.11.05	03:48:00	1.14877	1.14883	1.14872	1.14873	57.95
2025.11.05	03:49:00	1.14871	1.14884	1.14869	1.14884	58.95
2025.11.05	03:50:00	1.14882	1.14882	1.14864	1.14872	80.75
2025.11.05	03:51:00	1.14872	1.14875	1.14864	1.14864	41.15
2025.11.05	03:52:00	1.14864	1.14864	1.14859	1.14863	20.45
2025.11.05	03:53:00	1.14862	1.14869	1.14859	1.14860	41.14
2025.11.05	03:54:00	1.14859	1.14871	1.14858	1.14870	75.53
2025.11.05	03:55:00	1.14869	1.14873	1.14858	1.14873	60.13
2025.11.05	03:56:00	1.14872	1.14889	1.14872	1.14877	44.55
2025.11.05	03:57:00	1.14876	1.14876	1.14870	1.14874	18.30
2025.11.05	03:58:00	1.14872	1.14882	1.14872	1.14881	29.35
2025.11.05	03:59:00	1.14883	1.14887	1.14883	1.14885	17.50
2025.11.05	04:00:00	1.14885	1.14889	1.14882	1.14888	11.45
2025.11.05	04:01:00	1.14889	1.14889	1.14876	1.14878	24.30
2025.11.05	04:02:00	1.14875	1.14888	1.14875	1.14888	20.90
2025.11.05	04:03:00	1.14888	1.14897	1.14888	1.14888	36.90
2025.11.05	04:04:00	1.14888	1.14893	1.14888	1.14893	6.70
2025.11.05	04:05:00	1.14894	1.14894	1.14890	1.14890	7.75
2025.11.05	04:06:00	1.14894	1.14895	1.14884	1.14886	31.30
2025.11.05	04:07:00	1.14890	1.14894	1.14889	1.14893	9.90
2025.11.05	04:08:00	1.14893	1.14894	1.14892	1.14892	4.90
2025.11.05	04:09:00	1.14894	1.14899	1.14892	1.14896	16.37
2025.11.05	04:10:00	1.14898	1.14902	1.14890	1.14890	35.12
2025.11.05	04:11:00	1.14890	1.14890	1.14884	1.14887	55.77
2025.11.05	04:12:00	1.14886	1.14889	1.14880	1.14882	43.92
2025.11.05	04:13:00	1.14882	1.14891	1.14882	1.14890	16.60
2025.11.05	04:14:00	1.14888	1.14890	1.14888	1.14889	4.00
2025.11.05	04:15:00	1.14891	1.14897	1.14890	1.14893	11.25
2025.11.05	04:16:00	1.14895	1.14898	1.14893	1.14897	17.27
2025.11.05	04:17:00	1.14897	1.14898	1.14894	1.14894	15.94
2025.11.05	04:18:00	1.14894	1.14899	1.14888	1.14897	29.91
2025.11.05	04:19:00	1.14899	1.14904	1.14899	1.14902	6.05
2025.11.05	04:20:00	1.14901	1.14902	1.14901	1.14902	4.00
2025.11.05	04:21:00	1.14900	1.14900	1.14895	1.14898	12.30
2025.11.05	04:22:00	1.14897	1.14903	1.14897	1.14901	6.30
2025.11.05	04:23:00	1.14902	1.14902	1.14898	1.14901	7.60
2025.11.05	04:24:00	1.14902	1.14905	1.14902	1.14902	9.65
2025.11.05	04:25:00	1.14901	1.14901	1.14891	1.14892	18.40
2025.11.05	04:26:00	1.14893	1.14895	1.14892	1.14892	12.14
2025.11.05	04:27:00	1.14893	1.14899	1.14893	1.14897	18.15
2025.11.05	04:28:00	1.14898	1.14899	1.14896	1.14898	16.20
2025.11.05	04:29:00	1.14899	1.14901	1.14894	1.14896	47.65
2025.11.05	04:30:00	1.14897	1.14899	1.14895	1.14898	18.29
2025.11.05	04:31:00	1.14898	1.14901	1.14898	1.14900	16.94
2025.11.05	04:32:00	1.14902	1.14907	1.14899	1.14907	38.11
2025.11.05	04:33:00	1.14904	1.14908	1.14903	1.14908	16.94
2025.11.05	04:34:00	1.14908	1.14908	1.14900	1.14900	26.70
2025.11.05	04:35:00	1.14900	1.14902	1.14895	1.14898	83.73
2025.11.05	04:36:00	1.14900	1.14902	1.14899	1.14900	108.95
2025.11.05	04:37:00	1.14902	1.14907	1.14900	1.14906	31.35
2025.11.05	04:38:00	1.14907	1.14914	1.14907	1.14911	16.87
2025.11.05	04:39:00	1.14913	1.14913	1.14910	1.14911	9.75
2025.11.05	04:40:00	1.14911	1.14912	1.14910	1.14910	47.58
2025.11.05	04:41:00	1.14911	1.14912	1.14907	1.14911	46.55
2025.11.05	04:42:00	1.14912	1.14912	1.14912	1.14912	0.90
2025.11.05	04:43:00	1.14915	1.14917	1.14911	1.14911	16.60
2025.11.05	04:44:00	1.14911	1.14918	1.14909	1.14913	19.70
2025.11.05	04:45:00	1.14913	1.14917	1.14911	1.14911	17.76
2025.11.05	04:46:00	1.14912	1.14914	1.14912	1.14913	9.45
2025.11.05	04:47:00	1.14909	1.14912	1.14908	1.14909	26.75
2025.11.05	04:48:00	1.14909	1.14910	1.14902	1.14902	38.00
2025.11.05	04:49:00	1.14902	1.14902	1.14891	1.14891	46.55
2025.11.05	04:50:00	1.14892	1.14897	1.14892	1.14897	9.00
2025.11.05	04:51:00	1.14898	1.14902	1.14897	1.14899	11.28
2025.11.05	04:52:00	1.14901	1.14902	1.14898	1.14899	14.15
2025.11.05	04:54:00	1.14897	1.14898	1.14897	1.14898	3.60
2025.11.05	04:55:00	1.14896	1.14903	1.14896	1.14903	8.10
2025.11.05	04:56:00	1.14906	1.14909	1.14903	1.14903	25.85
2025.11.05	04:57:00	1.14903	1.14903	1.14902	1.14902	1.98
2025.11.05	04:58:00	1.14903	1.14910	1.14903	1.14908	16.05
2025.11.05	04:59:00	1.14909	1.14910	1.14906	1.14906	10.92
2025.11.05	05:00:00	1.14908	1.14908	1.14902	1.14905	29.91
2025.11.05	05:01:00	1.14907	1.14909	1.14906	1.14907	21.42
2025.11.05	05:02:00	1.14908	1.14909	1.14906	1.14906	39.60
2025.11.05	05:03:00	1.14907	1.14907	1.14903	1.14905	17.30
2025.11.05	05:04:00	1.14904	1.14908	1.14903	1.14903	23.58
2025.11.05	05:05:00	1.14904	1.14904	1.14897	1.14900	10.80
2025.11.05	05:06:00	1.14898	1.14903	1.14895	1.14898	17.10
2025.11.05	05:07:00	1.14896	1.14898	1.14893	1.14897	21.15
